orderID,productID,unitPrice,quantity,discount,customerID,orderDate,requiredDate,shippedDate,productName,categoryName
10657,56,38,45,0,SAVEA,04/09/2014,02/10/2014,15/09/2014,Gnocchi di nonna Alice,Grains & Cereals
10657,60,34,30,0,SAVEA,04/09/2014,02/10/2014,15/09/2014,Camembert Pierrot,Dairy Products
10658,21,10,60,0,QUICK,05/09/2014,03/10/2014,08/09/2014,Sir Rodney's Scones,Confections
10658,40,18.4,70,0.05,QUICK,05/09/2014,03/10/2014,08/09/2014,Boston Crab Meat,Seafood
10658,60,34,55,0.05,QUICK,05/09/2014,03/10/2014,08/09/2014,Camembert Pierrot,Dairy Products
10658,77,13,70,0.05,QUICK,05/09/2014,03/10/2014,08/09/2014,Original Frankfurter Grüne Soße,Condiments
10659,31,12.5,20,0.05,QUEEN,05/09/2014,03/10/2014,10/09/2014,Gorgonzola Telino,Dairy Products
10659,40,18.4,24,0.05,QUEEN,05/09/2014,03/10/2014,10/09/2014,Boston Crab Meat,Seafood
10659,70,15,40,0.05,QUEEN,05/09/2014,03/10/2014,10/09/2014,Outback Lager,Beverages
10660,20,81,21,0,HUNGC,08/09/2014,06/10/2014,15/10/2014,Sir Rodney's Marmalade,Confections
10661,39,18,3,0.2,HUNGO,09/09/2014,07/10/2014,15/09/2014,Chartreuse verte,Beverages
10661,58,13.25,49,0.2,HUNGO,09/09/2014,07/10/2014,15/09/2014,Escargots de Bourgogne,Seafood
10662,68,12.5,10,0,LONEP,09/09/2014,07/10/2014,18/09/2014,Scottish Longbreads,Confections
10663,40,18.4,30,0.05,BONAP,10/09/2014,24/09/2014,03/10/2014,Boston Crab Meat,Seafood
10663,42,14,30,0.05,BONAP,10/09/2014,24/09/2014,03/10/2014,Singaporean Hokkien Fried Mee,Grains & Cereals
10663,51,53,20,0.05,BONAP,10/09/2014,24/09/2014,03/10/2014,Manjimup Dried Apples,Produce
10664,10,31,24,0.15,FURIB,10/09/2014,08/10/2014,19/09/2014,Ikura,Seafood
10664,56,38,12,0.15,FURIB,10/09/2014,08/10/2014,19/09/2014,Gnocchi di nonna Alice,Grains & Cereals
10664,65,21.05,15,0.15,FURIB,10/09/2014,08/10/2014,19/09/2014,Louisiana Fiery Hot Pepper Sauce,Condiments
10665,51,53,20,0,LONEP,11/09/2014,09/10/2014,17/09/2014,Manjimup Dried Apples,Produce
10665,59,55,1,0,LONEP,11/09/2014,09/10/2014,17/09/2014,Raclette Courdavault,Dairy Products
10665,76,18,10,0,LONEP,11/09/2014,09/10/2014,17/09/2014,Lakkaliköri,Beverages
10666,29,123.79,36,0,RICSU,12/09/2014,10/10/2014,22/09/2014,Thüringer Rostbratwurst,Meat & Poultry
10666,65,21.05,10,0,RICSU,12/09/2014,10/10/2014,22/09/2014,Louisiana Fiery Hot Pepper Sauce,Condiments
10667,69,36,45,0.2,ERNSH,12/09/2014,10/10/2014,19/09/2014,Gudbrandsdalsost,Dairy Products
10667,71,21.5,14,0.2,ERNSH,12/09/2014,10/10/2014,19/09/2014,Flotemysost,Dairy Products
10668,31,12.5,8,0.1,WANDK,15/09/2014,13/10/2014,23/09/2014,Gorgonzola Telino,Dairy Products
10668,55,24,4,0.1,WANDK,15/09/2014,13/10/2014,23/09/2014,Pâté chinois,Meat & Poultry
10668,64,33.25,15,0.1,WANDK,15/09/2014,13/10/2014,23/09/2014,Wimmers gute Semmelknödel,Grains & Cereals
10669,36,19,30,0,SIMOB,15/09/2014,13/10/2014,22/09/2014,Inlagd Sill,Seafood
10670,23,9,32,0,FRANK,16/09/2014,14/10/2014,18/09/2014,Tunnbröd,Grains & Cereals
10670,46,12,60,0,FRANK,16/09/2014,14/10/2014,18/09/2014,Spegesild,Seafood
10670,67,14,25,0,FRANK,16/09/2014,14/10/2014,18/09/2014,Laughing Lumberjack Lager,Beverages
10670,73,15,50,0,FRANK,16/09/2014,14/10/2014,18/09/2014,Röd Kaviar,Seafood
10670,75,7.75,25,0,FRANK,16/09/2014,14/10/2014,18/09/2014,Rhönbräu Klosterbier,Beverages
10671,16,17.45,10,0,FRANR,17/09/2014,15/10/2014,24/09/2014,Pavlova,Confections
10671,62,49.3,10,0,FRANR,17/09/2014,15/10/2014,24/09/2014,Tarte au sucre,Confections
10671,65,21.05,12,0,FRANR,17/09/2014,15/10/2014,24/09/2014,Louisiana Fiery Hot Pepper Sauce,Condiments
10672,38,263.5,15,0.1,BERGS,17/09/2014,01/10/2014,26/09/2014,Côte de Blaye,Beverages
10672,71,21.5,12,0,BERGS,17/09/2014,01/10/2014,26/09/2014,Flotemysost,Dairy Products
10673,16,17.45,3,0,WILMK,18/09/2014,16/10/2014,19/09/2014,Pavlova,Confections
10673,42,14,6,0,WILMK,18/09/2014,16/10/2014,19/09/2014,Singaporean Hokkien Fried Mee,Grains & Cereals
10673,43,46,6,0,WILMK,18/09/2014,16/10/2014,19/09/2014,Ipoh Coffee,Beverages
10674,23,9,5,0,ISLAT,18/09/2014,16/10/2014,30/09/2014,Tunnbröd,Grains & Cereals
10675,14,23.25,30,0,FRANK,19/09/2014,17/10/2014,23/09/2014,Tofu,Produce
10675,53,32.8,10,0,FRANK,19/09/2014,17/10/2014,23/09/2014,Perth Pasties,Meat & Poultry
10675,58,13.25,30,0,FRANK,19/09/2014,17/10/2014,23/09/2014,Escargots de Bourgogne,Seafood
10676,10,31,2,0,TORTU,22/09/2014,20/10/2014,29/09/2014,Ikura,Seafood
10676,19,9.2,7,0,TORTU,22/09/2014,20/10/2014,29/09/2014,Teatime Chocolate Biscuits,Confections
10676,44,19.45,21,0,TORTU,22/09/2014,20/10/2014,29/09/2014,Gula Malacca,Condiments
10677,26,31.23,30,0.15,ANTON,22/09/2014,20/10/2014,26/09/2014,Gumbär Gummibärchen,Confections
10677,33,2.5,8,0.15,ANTON,22/09/2014,20/10/2014,26/09/2014,Geitost,Dairy Products
10678,12,38,100,0,SAVEA,23/09/2014,21/10/2014,16/10/2014,Queso Manchego La Pastora,Dairy Products
10678,33,2.5,30,0,SAVEA,23/09/2014,21/10/2014,16/10/2014,Geitost,Dairy Products
10678,41,9.65,120,0,SAVEA,23/09/2014,21/10/2014,16/10/2014,Jack's New England Clam Chowder,Seafood
10678,54,7.45,30,0,SAVEA,23/09/2014,21/10/2014,16/10/2014,Tourtière,Meat & Poultry
10679,59,55,12,0,BLONP,23/09/2014,21/10/2014,30/09/2014,Raclette Courdavault,Dairy Products
10680,16,17.45,50,0.25,OLDWO,24/09/2014,22/10/2014,26/09/2014,Pavlova,Confections
10680,31,12.5,20,0.25,OLDWO,24/09/2014,22/10/2014,26/09/2014,Gorgonzola Telino,Dairy Products
10680,42,14,40,0.25,OLDWO,24/09/2014,22/10/2014,26/09/2014,Singaporean Hokkien Fried Mee,Grains & Cereals
10681,19,9.2,30,0.1,GREAL,25/09/2014,23/10/2014,30/09/2014,Teatime Chocolate Biscuits,Confections
10681,21,10,12,0.1,GREAL,25/09/2014,23/10/2014,30/09/2014,Sir Rodney's Scones,Confections
10681,64,33.25,28,0,GREAL,25/09/2014,23/10/2014,30/09/2014,Wimmers gute Semmelknödel,Grains & Cereals
10682,33,2.5,30,0,ANTON,25/09/2014,23/10/2014,01/10/2014,Geitost,Dairy Products
10682,66,17,4,0,ANTON,25/09/2014,23/10/2014,01/10/2014,Louisiana Hot Spiced Okra,Condiments
10682,75,7.75,30,0,ANTON,25/09/2014,23/10/2014,01/10/2014,Rhönbräu Klosterbier,Beverages
10683,52,7,9,0,DUMON,26/09/2014,24/10/2014,01/10/2014,Filo Mix,Grains & Cereals
10684,40,18.4,20,0,OTTIK,26/09/2014,24/10/2014,30/09/2014,Boston Crab Meat,Seafood
10684,47,9.5,40,0,OTTIK,26/09/2014,24/10/2014,30/09/2014,Zaanse koeken,Confections
10684,60,34,30,0,OTTIK,26/09/2014,24/10/2014,30/09/2014,Camembert Pierrot,Dairy Products
10685,10,31,20,0,GOURL,29/09/2014,13/10/2014,03/10/2014,Ikura,Seafood
10685,41,9.65,4,0,GOURL,29/09/2014,13/10/2014,03/10/2014,Jack's New England Clam Chowder,Seafood
10685,47,9.5,15,0,GOURL,29/09/2014,13/10/2014,03/10/2014,Zaanse koeken,Confections
10686,17,39,30,0.2,PICCO,30/09/2014,28/10/2014,08/10/2014,Alice Mutton,Meat & Poultry
10686,26,31.23,15,0,PICCO,30/09/2014,28/10/2014,08/10/2014,Gumbär Gummibärchen,Confections
10687,9,97,50,0.25,HUNGO,30/09/2014,28/10/2014,30/10/2014,Mishi Kobe Niku,Meat & Poultry
10687,29,123.79,10,0,HUNGO,30/09/2014,28/10/2014,30/10/2014,Thüringer Rostbratwurst,Meat & Poultry
10687,36,19,6,0.25,HUNGO,30/09/2014,28/10/2014,30/10/2014,Inlagd Sill,Seafood
10688,10,31,18,0.1,VAFFE,01/10/2014,15/10/2014,07/10/2014,Ikura,Seafood
10688,28,45.6,60,0.1,VAFFE,01/10/2014,15/10/2014,07/10/2014,Rössle Sauerkraut,Produce
10688,34,14,14,0,VAFFE,01/10/2014,15/10/2014,07/10/2014,Sasquatch Ale,Beverages
10689,1,18,35,0.25,BERGS,01/10/2014,29/10/2014,07/10/2014,Chai,Beverages
10690,56,38,20,0.25,HANAR,02/10/2014,30/10/2014,03/10/2014,Gnocchi di nonna Alice,Grains & Cereals
10690,77,13,30,0.25,HANAR,02/10/2014,30/10/2014,03/10/2014,Original Frankfurter Grüne Soße,Condiments
10691,1,18,30,0,QUICK,03/10/2014,14/11/2014,22/10/2014,Chai,Beverages
10691,29,123.79,40,0,QUICK,03/10/2014,14/11/2014,22/10/2014,Thüringer Rostbratwurst,Meat & Poultry
10691,43,46,40,0,QUICK,03/10/2014,14/11/2014,22/10/2014,Ipoh Coffee,Beverages
10691,44,19.45,24,0,QUICK,03/10/2014,14/11/2014,22/10/2014,Gula Malacca,Condiments
10691,62,49.3,48,0,QUICK,03/10/2014,14/11/2014,22/10/2014,Tarte au sucre,Confections
10692,63,43.9,20,0,ALFKI,03/10/2014,31/10/2014,13/10/2014,Vegie-spread,Condiments
10693,9,97,6,0,WHITC,06/10/2014,20/10/2014,10/10/2014,Mishi Kobe Niku,Meat & Poultry
10693,54,7.45,60,0.15,WHITC,06/10/2014,20/10/2014,10/10/2014,Tourtière,Meat & Poultry
10693,69,36,30,0.15,WHITC,06/10/2014,20/10/2014,10/10/2014,Gudbrandsdalsost,Dairy Products
10693,73,15,15,0.15,WHITC,06/10/2014,20/10/2014,10/10/2014,Röd Kaviar,Seafood
10694,7,30,90,0,QUICK,06/10/2014,03/11/2014,09/10/2014,Uncle Bob's Organic Dried Pears,Produce
10694,59,55,25,0,QUICK,06/10/2014,03/11/2014,09/10/2014,Raclette Courdavault,Dairy Products
10694,70,15,50,0,QUICK,06/10/2014,03/11/2014,09/10/2014,Outback Lager,Beverages
10695,8,40,10,0,WILMK,07/10/2014,18/11/2014,14/10/2014,Northwoods Cranberry Sauce,Condiments
10695,12,38,4,0,WILMK,07/10/2014,18/11/2014,14/10/2014,Queso Manchego La Pastora,Dairy Products
10695,24,4.5,20,0,WILMK,07/10/2014,18/11/2014,14/10/2014,Guarana Fantastica,Beverages
10696,17,39,20,0,WHITC,08/10/2014,19/11/2014,14/10/2014,Alice Mutton,Meat & Poultry
10696,46,12,18,0,WHITC,08/10/2014,19/11/2014,14/10/2014,Spegesild,Seafood
10697,19,9.2,7,0.25,LINOD,08/10/2014,05/11/2014,14/10/2014,Teatime Chocolate Biscuits,Confections
10697,35,18,9,0.25,LINOD,08/10/2014,05/11/2014,14/10/2014,Steeleye Stout,Beverages
10697,58,13.25,30,0.25,LINOD,08/10/2014,05/11/2014,14/10/2014,Escargots de Bourgogne,Seafood
10697,70,15,30,0.25,LINOD,08/10/2014,05/11/2014,14/10/2014,Outback Lager,Beverages
10698,11,21,15,0,ERNSH,09/10/2014,06/11/2014,17/10/2014,Queso Cabrales,Dairy Products
10698,17,39,8,0.05,ERNSH,09/10/2014,06/11/2014,17/10/2014,Alice Mutton,Meat & Poultry
10698,29,123.79,12,0.05,ERNSH,09/10/2014,06/11/2014,17/10/2014,Thüringer Rostbratwurst,Meat & Poultry
10698,65,21.05,65,0.05,ERNSH,09/10/2014,06/11/2014,17/10/2014,Louisiana Fiery Hot Pepper Sauce,Condiments
10698,70,15,8,0.05,ERNSH,09/10/2014,06/11/2014,17/10/2014,Outback Lager,Beverages
10699,47,9.5,12,0,MORGK,09/10/2014,06/11/2014,13/10/2014,Zaanse koeken,Confections
10700,1,18,5,0.2,SAVEA,10/10/2014,07/11/2014,16/10/2014,Chai,Beverages
10700,34,14,12,0.2,SAVEA,10/10/2014,07/11/2014,16/10/2014,Sasquatch Ale,Beverages
10700,68,12.5,40,0.2,SAVEA,10/10/2014,07/11/2014,16/10/2014,Scottish Longbreads,Confections
10700,71,21.5,60,0.2,SAVEA,10/10/2014,07/11/2014,16/10/2014,Flotemysost,Dairy Products
10701,59,55,42,0.15,HUNGO,13/10/2014,27/10/2014,15/10/2014,Raclette Courdavault,Dairy Products
10701,71,21.5,20,0.15,HUNGO,13/10/2014,27/10/2014,15/10/2014,Flotemysost,Dairy Products
10701,76,18,35,0.15,HUNGO,13/10/2014,27/10/2014,15/10/2014,Lakkaliköri,Beverages
10702,3,10,6,0,ALFKI,13/10/2014,24/11/2014,21/10/2014,Aniseed Syrup,Condiments
10702,76,18,15,0,ALFKI,13/10/2014,24/11/2014,21/10/2014,Lakkaliköri,Beverages
10703,2,19,5,0,FOLKO,14/10/2014,11/11/2014,20/10/2014,Chang,Beverages
10703,59,55,35,0,FOLKO,14/10/2014,11/11/2014,20/10/2014,Raclette Courdavault,Dairy Products
10703,73,15,35,0,FOLKO,14/10/2014,11/11/2014,20/10/2014,Röd Kaviar,Seafood
10704,4,22,6,0,QUEEN,14/10/2014,11/11/2014,07/11/2014,Chef Anton's Cajun Seasoning,Condiments
10704,24,4.5,35,0,QUEEN,14/10/2014,11/11/2014,07/11/2014,Guarana Fantastica,Beverages
10704,48,12.75,24,0,QUEEN,14/10/2014,11/11/2014,07/11/2014,Chocolade,Confections
10705,31,12.5,20,0,HILAA,15/10/2014,12/11/2014,18/11/2014,Gorgonzola Telino,Dairy Products
10705,32,32,4,0,HILAA,15/10/2014,12/11/2014,18/11/2014,Mascarpone Fabioli,Dairy Products
10706,16,17.45,20,0,OLDWO,16/10/2014,13/11/2014,21/10/2014,Pavlova,Confections
10706,43,46,24,0,OLDWO,16/10/2014,13/11/2014,21/10/2014,Ipoh Coffee,Beverages
10706,59,55,8,0,OLDWO,16/10/2014,13/11/2014,21/10/2014,Raclette Courdavault,Dairy Products
10707,55,24,21,0,AROUT,16/10/2014,30/10/2014,23/10/2014,Pâté chinois,Meat & Poultry
10707,57,19.5,40,0,AROUT,16/10/2014,30/10/2014,23/10/2014,Ravioli Angelo,Grains & Cereals
10707,70,15,28,0.15,AROUT,16/10/2014,30/10/2014,23/10/2014,Outback Lager,Beverages
10708,5,21.35,4,0,THEBI,17/10/2014,28/11/2014,05/11/2014,Chef Anton's Gumbo Mix,Condiments
10708,36,19,5,0,THEBI,17/10/2014,28/11/2014,05/11/2014,Inlagd Sill,Seafood
10709,8,40,40,0,GOURL,17/10/2014,14/11/2014,20/11/2014,Northwoods Cranberry Sauce,Condiments
10709,51,53,28,0,GOURL,17/10/2014,14/11/2014,20/11/2014,Manjimup Dried Apples,Produce
10709,60,34,10,0,GOURL,17/10/2014,14/11/2014,20/11/2014,Camembert Pierrot,Dairy Products
10710,19,9.2,5,0,FRANS,20/10/2014,17/11/2014,23/10/2014,Teatime Chocolate Biscuits,Confections
10710,47,9.5,5,0,FRANS,20/10/2014,17/11/2014,23/10/2014,Zaanse koeken,Confections
10711,19,9.2,12,0,SAVEA,21/10/2014,02/12/2014,29/10/2014,Teatime Chocolate Biscuits,Confections
10711,41,9.65,42,0,SAVEA,21/10/2014,02/12/2014,29/10/2014,Jack's New England Clam Chowder,Seafood
10711,53,32.8,120,0,SAVEA,21/10/2014,02/12/2014,29/10/2014,Perth Pasties,Meat & Poultry
10712,53,32.8,3,0.05,HUNGO,21/10/2014,18/11/2014,31/10/2014,Perth Pasties,Meat & Poultry
10712,56,38,30,0,HUNGO,21/10/2014,18/11/2014,31/10/2014,Gnocchi di nonna Alice,Grains & Cereals
10713,10,31,18,0,SAVEA,22/10/2014,19/11/2014,24/10/2014,Ikura,Seafood
10713,26,31.23,30,0,SAVEA,22/10/2014,19/11/2014,24/10/2014,Gumbär Gummibärchen,Confections
10713,45,9.5,110,0,SAVEA,22/10/2014,19/11/2014,24/10/2014,Rogede sild,Seafood
10713,46,12,24,0,SAVEA,22/10/2014,19/11/2014,24/10/2014,Spegesild,Seafood
10714,2,19,30,0.25,SAVEA,22/10/2014,19/11/2014,27/10/2014,Chang,Beverages
10714,17,39,27,0.25,SAVEA,22/10/2014,19/11/2014,27/10/2014,Alice Mutton,Meat & Poultry
10714,47,9.5,50,0.25,SAVEA,22/10/2014,19/11/2014,27/10/2014,Zaanse koeken,Confections
10714,56,38,18,0.25,SAVEA,22/10/2014,19/11/2014,27/10/2014,Gnocchi di nonna Alice,Grains & Cereals
10714,58,13.25,12,0.25,SAVEA,22/10/2014,19/11/2014,27/10/2014,Escargots de Bourgogne,Seafood
10715,10,31,21,0,BONAP,23/10/2014,06/11/2014,29/10/2014,Ikura,Seafood
10715,71,21.5,30,0,BONAP,23/10/2014,06/11/2014,29/10/2014,Flotemysost,Dairy Products
10716,21,10,5,0,RANCH,24/10/2014,21/11/2014,27/10/2014,Sir Rodney's Scones,Confections
10716,51,53,7,0,RANCH,24/10/2014,21/11/2014,27/10/2014,Manjimup Dried Apples,Produce
10716,61,28.5,10,0,RANCH,24/10/2014,21/11/2014,27/10/2014,Sirop d'érable,Condiments
10717,21,10,32,0.05,FRANK,24/10/2014,21/11/2014,29/10/2014,Sir Rodney's Scones,Confections
10717,54,7.45,15,0,FRANK,24/10/2014,21/11/2014,29/10/2014,Tourtière,Meat & Poultry
10717,69,36,25,0.05,FRANK,24/10/2014,21/11/2014,29/10/2014,Gudbrandsdalsost,Dairy Products
10718,12,38,36,0,KOENE,27/10/2014,24/11/2014,29/10/2014,Queso Manchego La Pastora,Dairy Products
10718,16,17.45,20,0,KOENE,27/10/2014,24/11/2014,29/10/2014,Pavlova,Confections
10718,36,19,40,0,KOENE,27/10/2014,24/11/2014,29/10/2014,Inlagd Sill,Seafood
10718,62,49.3,20,0,KOENE,27/10/2014,24/11/2014,29/10/2014,Tarte au sucre,Confections
10719,18,62.5,12,0.25,LETSS,27/10/2014,24/11/2014,05/11/2014,Carnarvon Tigers,Seafood
10719,30,25.89,3,0.25,LETSS,27/10/2014,24/11/2014,05/11/2014,Nord-Ost Matjeshering,Seafood
10719,54,7.45,40,0.25,LETSS,27/10/2014,24/11/2014,05/11/2014,Tourtière,Meat & Poultry
10720,35,18,21,0,QUEDE,28/10/2014,11/11/2014,05/11/2014,Steeleye Stout,Beverages
10720,71,21.5,8,0,QUEDE,28/10/2014,11/11/2014,05/11/2014,Flotemysost,Dairy Products
10721,44,19.45,50,0.05,QUICK,29/10/2014,26/11/2014,31/10/2014,Gula Malacca,Condiments
10722,2,19,3,0,SAVEA,29/10/2014,10/12/2014,04/11/2014,Chang,Beverages
10722,31,12.5,50,0,SAVEA,29/10/2014,10/12/2014,04/11/2014,Gorgonzola Telino,Dairy Products
10722,68,12.5,45,0,SAVEA,29/10/2014,10/12/2014,04/11/2014,Scottish Longbreads,Confections
10722,75,7.75,42,0,SAVEA,29/10/2014,10/12/2014,04/11/2014,Rhönbräu Klosterbier,Beverages
10723,26,31.23,15,0,WHITC,30/10/2014,27/11/2014,25/11/2014,Gumbär Gummibärchen,Confections
10724,10,31,16,0,MEREP,30/10/2014,11/12/2014,05/11/2014,Ikura,Seafood
10724,61,28.5,5,0,MEREP,30/10/2014,11/12/2014,05/11/2014,Sirop d'érable,Condiments
10725,41,9.65,12,0,FAMIA,31/10/2014,28/11/2014,05/11/2014,Jack's New England Clam Chowder,Seafood
10725,52,7,4,0,FAMIA,31/10/2014,28/11/2014,05/11/2014,Filo Mix,Grains & Cereals
10725,55,24,6,0,FAMIA,31/10/2014,28/11/2014,05/11/2014,Pâté chinois,Meat & Poultry
10726,4,22,25,0,EASTC,03/11/2014,17/11/2014,05/12/2014,Chef Anton's Cajun Seasoning,Condiments
10726,11,21,5,0,EASTC,03/11/2014,17/11/2014,05/12/2014,Queso Cabrales,Dairy Products
10727,17,39,20,0.05,REGGC,03/11/2014,01/12/2014,05/12/2014,Alice Mutton,Meat & Poultry
10727,56,38,10,0.05,REGGC,03/11/2014,01/12/2014,05/12/2014,Gnocchi di nonna Alice,Grains & Cereals
10727,59,55,10,0.05,REGGC,03/11/2014,01/12/2014,05/12/2014,Raclette Courdavault,Dairy Products
10728,30,25.89,15,0,QUEEN,04/11/2014,02/12/2014,11/11/2014,Nord-Ost Matjeshering,Seafood
10728,40,18.4,6,0,QUEEN,04/11/2014,02/12/2014,11/11/2014,Boston Crab Meat,Seafood
10728,55,24,12,0,QUEEN,04/11/2014,02/12/2014,11/11/2014,Pâté chinois,Meat & Poultry
10728,60,34,15,0,QUEEN,04/11/2014,02/12/2014,11/11/2014,Camembert Pierrot,Dairy Products
10729,1,18,50,0,LINOD,04/11/2014,16/12/2014,14/11/2014,Chai,Beverages
10729,21,10,30,0,LINOD,04/11/2014,16/12/2014,14/11/2014,Sir Rodney's Scones,Confections
10729,50,16.25,40,0,LINOD,04/11/2014,16/12/2014,14/11/2014,Valkoinen suklaa,Confections
10730,16,17.45,15,0.05,BONAP,05/11/2014,03/12/2014,14/11/2014,Pavlova,Confections
10730,31,12.5,3,0.05,BONAP,05/11/2014,03/12/2014,14/11/2014,Gorgonzola Telino,Dairy Products
10730,65,21.05,10,0.05,BONAP,05/11/2014,03/12/2014,14/11/2014,Louisiana Fiery Hot Pepper Sauce,Condiments
10731,21,10,40,0.05,CHOPS,06/11/2014,04/12/2014,14/11/2014,Sir Rodney's Scones,Confections
10731,51,53,30,0.05,CHOPS,06/11/2014,04/12/2014,14/11/2014,Manjimup Dried Apples,Produce
10732,76,18,20,0,BONAP,06/11/2014,04/12/2014,07/11/2014,Lakkaliköri,Beverages
10733,14,23.25,16,0,BERGS,07/11/2014,05/12/2014,10/11/2014,Tofu,Produce
10733,28,45.6,20,0,BERGS,07/11/2014,05/12/2014,10/11/2014,Rössle Sauerkraut,Produce
10733,52,7,25,0,BERGS,07/11/2014,05/12/2014,10/11/2014,Filo Mix,Grains & Cereals
10734,6,25,30,0,GOURL,07/11/2014,05/12/2014,12/11/2014,Grandma's Boysenberry Spread,Condiments
10734,30,25.89,15,0,GOURL,07/11/2014,05/12/2014,12/11/2014,Nord-Ost Matjeshering,Seafood
10734,76,18,20,0,GOURL,07/11/2014,05/12/2014,12/11/2014,Lakkaliköri,Beverages
10735,61,28.5,20,0.1,LETSS,10/11/2014,08/12/2014,21/11/2014,Sirop d'érable,Condiments
10735,77,13,2,0.1,LETSS,10/11/2014,08/12/2014,21/11/2014,Original Frankfurter Grüne Soße,Condiments
10736,65,21.05,40,0,HUNGO,11/11/2014,09/12/2014,21/11/2014,Louisiana Fiery Hot Pepper Sauce,Condiments
10736,75,7.75,20,0,HUNGO,11/11/2014,09/12/2014,21/11/2014,Rhönbräu Klosterbier,Beverages
10737,13,6,4,0,VINET,11/11/2014,09/12/2014,18/11/2014,Konbu,Seafood
10737,41,9.65,12,0,VINET,11/11/2014,09/12/2014,18/11/2014,Jack's New England Clam Chowder,Seafood
10738,16,17.45,3,0,SPECD,12/11/2014,10/12/2014,18/11/2014,Pavlova,Confections
10739,36,19,6,0,VINET,12/11/2014,10/12/2014,17/11/2014,Inlagd Sill,Seafood
10739,52,7,18,0,VINET,12/11/2014,10/12/2014,17/11/2014,Filo Mix,Grains & Cereals
10740,28,45.6,5,0.2,WHITC,13/11/2014,11/12/2014,25/11/2014,Rössle Sauerkraut,Produce
10740,35,18,35,0.2,WHITC,13/11/2014,11/12/2014,25/11/2014,Steeleye Stout,Beverages
10740,45,9.5,40,0.2,WHITC,13/11/2014,11/12/2014,25/11/2014,Rogede sild,Seafood
10740,56,38,14,0.2,WHITC,13/11/2014,11/12/2014,25/11/2014,Gnocchi di nonna Alice,Grains & Cereals
10741,2,19,15,0.2,AROUT,14/11/2014,28/11/2014,18/11/2014,Chang,Beverages
10742,3,10,20,0,BOTTM,14/11/2014,12/12/2014,18/11/2014,Aniseed Syrup,Condiments
10742,60,34,50,0,BOTTM,14/11/2014,12/12/2014,18/11/2014,Camembert Pierrot,Dairy Products
10742,72,34.8,35,0,BOTTM,14/11/2014,12/12/2014,18/11/2014,Mozzarella di Giovanni,Dairy Products
10743,46,12,28,0.05,AROUT,17/11/2014,15/12/2014,21/11/2014,Spegesild,Seafood
10744,40,18.4,50,0.2,VAFFE,17/11/2014,15/12/2014,24/11/2014,Boston Crab Meat,Seafood
10745,18,62.5,24,0,QUICK,18/11/2014,16/12/2014,27/11/2014,Carnarvon Tigers,Seafood
10745,44,19.45,16,0,QUICK,18/11/2014,16/12/2014,27/11/2014,Gula Malacca,Condiments
10745,59,55,45,0,QUICK,18/11/2014,16/12/2014,27/11/2014,Raclette Courdavault,Dairy Products
10745,72,34.8,7,0,QUICK,18/11/2014,16/12/2014,27/11/2014,Mozzarella di Giovanni,Dairy Products
10746,13,6,6,0,CHOPS,19/11/2014,17/12/2014,21/11/2014,Konbu,Seafood
10746,42,14,28,0,CHOPS,19/11/2014,17/12/2014,21/11/2014,Singaporean Hokkien Fried Mee,Grains & Cereals
10746,62,49.3,9,0,CHOPS,19/11/2014,17/12/2014,21/11/2014,Tarte au sucre,Confections
10746,69,36,40,0,CHOPS,19/11/2014,17/12/2014,21/11/2014,Gudbrandsdalsost,Dairy Products
10747,31,12.5,8,0,PICCO,19/11/2014,17/12/2014,26/11/2014,Gorgonzola Telino,Dairy Products
10747,41,9.65,35,0,PICCO,19/11/2014,17/12/2014,26/11/2014,Jack's New England Clam Chowder,Seafood
10747,63,43.9,9,0,PICCO,19/11/2014,17/12/2014,26/11/2014,Vegie-spread,Condiments
10747,69,36,30,0,PICCO,19/11/2014,17/12/2014,26/11/2014,Gudbrandsdalsost,Dairy Products
10748,23,9,44,0,SAVEA,20/11/2014,18/12/2014,28/11/2014,Tunnbröd,Grains & Cereals
10748,40,18.4,40,0,SAVEA,20/11/2014,18/12/2014,28/11/2014,Boston Crab Meat,Seafood
10748,56,38,28,0,SAVEA,20/11/2014,18/12/2014,28/11/2014,Gnocchi di nonna Alice,Grains & Cereals
10749,56,38,15,0,ISLAT,20/11/2014,18/12/2014,19/12/2014,Gnocchi di nonna Alice,Grains & Cereals
10749,59,55,6,0,ISLAT,20/11/2014,18/12/2014,19/12/2014,Raclette Courdavault,Dairy Products
10749,76,18,10,0,ISLAT,20/11/2014,18/12/2014,19/12/2014,Lakkaliköri,Beverages
10750,14,23.25,5,0.15,WARTH,21/11/2014,19/12/2014,24/11/2014,Tofu,Produce
10750,45,9.5,40,0.15,WARTH,21/11/2014,19/12/2014,24/11/2014,Rogede sild,Seafood
10750,59,55,25,0.15,WARTH,21/11/2014,19/12/2014,24/11/2014,Raclette Courdavault,Dairy Products
10751,26,31.23,12,0.1,RICSU,24/11/2014,22/12/2014,03/12/2014,Gumbär Gummibärchen,Confections
10751,30,25.89,30,0,RICSU,24/11/2014,22/12/2014,03/12/2014,Nord-Ost Matjeshering,Seafood
10751,50,16.25,20,0.1,RICSU,24/11/2014,22/12/2014,03/12/2014,Valkoinen suklaa,Confections
10751,73,15,15,0,RICSU,24/11/2014,22/12/2014,03/12/2014,Röd Kaviar,Seafood
